,Date,Year,Month,Week,Day,Skill,Combi,Interval 15 Minutes,Skill Name,Handle Time,Avg Handle Time,Handled,Queue Offered,Outbound Handled,Outbound,In SLA,Outbound Handle Time,Outbound Time,Outbound ACW Time,Talk Time,Abandons,Short Abandons
7734,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,08:30-08:45,Photo Voice,315.09,315.09,1.0,1.0,,,1.0,,,,305.09,,
7735,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,08:45-09:00,Photo Chat,1929.15,482.29,4.0,4.0,,,4.0,,,,1901.1,,
7736,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,08:45-09:00,Photo Email Inbound,715.73,715.73,1.0,1.0,,,1.0,,,,715.73,,
7737,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,08:45-09:00,Photo Voice,2041.21,340.2,6.0,6.0,,,6.0,,,,1988.58,,
7738,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,09:00-09:15,OB Photo,233.85,116.93,2.0,,2.0,2.0,,233.85,232.44,4.42,229.43,,
7739,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,08:15-08:30,Photo Email Inbound,1168.5,389.5,3.0,3.0,,,3.0,,,,1168.5,,
7740,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,09:00-09:15,Photo Chat,3526.22,587.7,6.0,6.0,,,6.0,,,,3080.81,,
7741,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,09:15-09:30,OB Photo,308.53,154.27,2.0,,2.0,2.0,,308.53,302.52,10.0,298.53,,
7742,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,09:15-09:30,Photo Chat,925.96,462.98,2.0,2.0,,,2.0,,,,904.58,,
7743,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,09:15-09:30,Photo Email Inbound,1124.96,562.48,2.0,2.0,,,2.0,,,,1124.96,,
7744,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,09:15-09:30,Photo Voice,456.49,228.24,2.0,2.0,,,2.0,,,,441.34,,
7745,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,09:30-09:45,OB Photo,19.85,19.85,1.0,,1.0,1.0,,19.85,40.8,10.0,9.84,,
7746,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,09:30-09:45,Photo Chat,3926.95,654.49,6.0,6.0,,,6.0,,,,3659.44,,
7747,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,09:30-09:45,Photo Email Inbound,57.96,57.96,1.0,1.0,,,1.0,,,,57.96,,
7748,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,09:30-09:45,Photo Voice,90.6,45.3,2.0,2.0,,,2.0,,,,70.59,,
7749,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,09:00-09:15,Photo Voice,5939.79,989.97,6.0,6.0,,,6.0,,,,5893.94,,
7750,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,09:45-10:00,Photo Chat,2094.48,698.16,3.0,3.0,,,3.0,,,,2074.91,,
7751,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,08:15-08:30,Photo Chat,589.61,589.61,1.0,1.0,,,1.0,,,,574.59,,
7752,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,08:00-08:15,Photo Voice,1862.65,620.88,3.0,3.0,,,3.0,,,,1840.09,,
7753,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,13:15-13:30,Photo Chat,3951.87,658.64,6.0,6.0,,,6.0,,,,3587.57,,
7754,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,02:15-02:30,Photo Email Inbound,1521.84,1521.84,1.0,1.0,,,,,,,1521.84,,
7755,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,06:30-06:45,Photo Chat,252.21,126.1,2.0,2.0,,,,,,,223.52,,
7756,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,06:30-06:45,Photo Email Inbound,616.24,616.24,1.0,1.0,,,1.0,,,,616.24,,
7757,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,06:45-07:00,Photo Chat,357.38,357.38,1.0,1.0,,,,,,,276.34,,
7758,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,07:00-07:15,Photo Chat,337.12,168.56,2.0,2.0,,,2.0,,,,303.71,,
7759,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,07:00-07:15,Photo Voice,1094.62,547.31,2.0,2.0,,,2.0,,,,1082.72,,
7760,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,07:15-07:30,Photo Chat,1023.3,511.65,2.0,2.0,,,2.0,,,,1011.75,,
7761,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,08:15-08:30,OB Photo,100.27,100.27,1.0,,1.0,1.0,,100.27,105.66,2.2,98.07,,
7762,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,07:15-07:30,Photo Email Inbound,313.38,313.38,1.0,1.0,,,1.0,,,,313.38,,
7763,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,07:30-07:45,OB Photo,43.76,43.76,1.0,,1.0,1.0,,43.76,45.92,,43.76,,
7764,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,07:30-07:45,Photo Chat,1583.38,527.79,3.0,3.0,,,3.0,,,,1435.18,,
7765,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,07:30-07:45,Photo Email Inbound,15.03,15.03,1.0,1.0,,,1.0,,,,15.03,,
7766,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,07:30-07:45,Photo Voice,805.84,201.46,4.0,4.0,,,4.0,,,,765.83,,
7767,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,07:45-08:00,Photo Email Inbound,535.63,535.63,1.0,1.0,,,1.0,,,,535.63,,
7768,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,07:45-08:00,Photo Voice,78.04,78.04,1.0,1.0,,,1.0,,,,68.04,,
7769,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,08:00-08:15,Photo Chat,1530.56,765.28,2.0,2.0,,,2.0,,,,1397.26,,
7770,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,08:00-08:15,Photo Email Inbound,823.96,274.65,3.0,3.0,,,3.0,,,,823.96,,
7771,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,07:15-07:30,Photo Voice,888.58,444.29,2.0,2.0,,,2.0,,,,875.96,,
7772,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,09:45-10:00,Photo Email Inbound,1359.97,679.99,2.0,2.0,,,2.0,,,,1359.97,,
7773,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,07:00-07:15,Photo Email Inbound,368.97,368.97,1.0,1.0,,,1.0,,,,368.97,,
7774,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,10:00-10:15,OB Photo,2.75,2.75,1.0,,1.0,1.0,,2.75,2.97,,2.75,,
7775,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,11:30-11:45,Photo Voice,2800.4,700.1,4.0,4.0,,,4.0,,,,2774.17,,
7776,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,11:45-12:00,Photo Chat,3777.06,944.26,4.0,4.0,,,4.0,,,,3536.65,,
7777,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,11:45-12:00,Photo Email Inbound,593.36,593.36,1.0,1.0,,,1.0,,,,593.36,,
7778,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,11:45-12:00,Photo Voice,212.27,212.27,1.0,1.0,,,1.0,,,,202.27,,
7779,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,12:00-12:15,Photo Chat,3024.72,432.1,7.0,7.0,,,7.0,,,,2908.48,,
7780,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,12:00-12:15,Photo Email Inbound,107.13,53.56,2.0,2.0,,,2.0,,,,107.13,,
7781,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,12:00-12:15,Photo Voice,531.76,531.76,1.0,1.0,,,1.0,,,,521.75,,
7782,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,12:15-12:30,OB Photo,328.4,164.2,2.0,,2.0,2.0,,328.4,331.59,,328.4,,
7783,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,11:30-11:45,Photo Chat,918.42,459.21,2.0,2.0,,,2.0,,,,909.94,,
7784,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,12:15-12:30,Photo Chat,3436.43,687.29,5.0,5.0,,,5.0,,,,3376.48,,
7785,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,12:30-12:45,OB Photo,270.61,54.12,5.0,,5.0,5.0,,270.61,283.13,,270.61,,
7786,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,12:30-12:45,Photo Chat,1186.52,296.63,4.0,4.0,,,4.0,,,,1118.49,,
7787,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,12:30-12:45,Photo Voice,748.86,249.62,3.0,3.0,,,3.0,,,,730.75,,
7788,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,12:45-13:00,OB Photo,11.39,11.39,1.0,,1.0,1.0,,11.39,12.55,,11.39,,
7789,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,12:45-13:00,Photo Voice,3280.14,468.59,7.0,7.0,,,7.0,,,,3225.5,,
7790,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,13:00-13:15,Photo Chat,1769.99,442.5,4.0,4.0,,,4.0,,,,1736.08,,
7791,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,13:00-13:15,Photo Voice,2406.06,601.52,4.0,4.0,,,4.0,,,,2366.03,,
7792,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,09:45-10:00,Photo Voice,39.23,39.23,1.0,1.0,,,1.0,,,,29.23,,
7793,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,12:15-12:30,Photo Voice,1291.25,215.21,6.0,6.0,,,6.0,,,,1242.33,,
7794,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,11:30-11:45,OB Photo,95.3,95.3,1.0,,1.0,1.0,,95.3,96.68,,95.3,,
7795,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,12:45-13:00,Photo Chat,1607.96,535.99,3.0,3.0,,,3.0,,,,1445.25,,
7796,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,11:15-11:30,Photo Email Inbound,3448.97,3448.97,1.0,1.0,,,1.0,,,,3448.97,,
7797,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,10:00-10:15,Photo Email Inbound,1697.14,848.57,2.0,2.0,,,2.0,,,,1697.14,,
7798,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,11:15-11:30,Photo Voice,2187.9,437.58,5.0,5.0,,,5.0,,,,2146.5,,
7799,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,10:00-10:15,Photo Voice,1434.71,159.41,9.0,9.0,,,9.0,,,,1357.11,,
7800,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,10:15-10:30,Photo Email Inbound,1156.66,578.33,2.0,2.0,,,2.0,,,,1156.66,,
7801,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,10:15-10:30,Photo Voice,1409.23,281.85,5.0,5.0,,,5.0,,,,1365.66,,
7802,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,10:30-10:45,OB Photo,54.91,54.91,1.0,,1.0,1.0,,54.91,53.6,4.99,49.91,,
7803,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,10:30-10:45,Photo Chat,2446.75,611.69,4.0,4.0,,,4.0,,,,2427.28,,
7804,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,10:30-10:45,Photo Email Inbound,327.79,327.79,1.0,1.0,,,1.0,,,,327.79,,
7805,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,10:30-10:45,Photo Voice,577.3,288.65,2.0,2.0,,,2.0,,,,557.29,,
7806,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,10:15-10:30,Photo Chat,1999.44,666.48,3.0,3.0,,,3.0,,,,1799.34,,
7807,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,10:45-11:00,Photo Email Inbound,571.52,571.52,1.0,1.0,,,1.0,,,,571.52,,
7808,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,11:15-11:30,Photo Chat,1555.11,518.37,3.0,3.0,,,3.0,,,,1495.98,,
7809,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,10:45-11:00,Photo Chat,1257.59,628.8,2.0,2.0,,,2.0,,,,1255.7,,
7810,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,11:00-11:15,Photo Voice,1695.73,211.97,8.0,8.0,,,8.0,,,,1630.06,,
7811,2022-07-21,2022,Jul,44758,Thu,Email,44763Email,11:00-11:15,Photo Email Inbound,823.68,823.68,1.0,1.0,,,1.0,,,,823.68,,
7812,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,10:00-10:15,Photo Chat,1074.61,537.31,2.0,2.0,,,2.0,,,,1025.25,,
7813,2022-07-21,2022,Jul,44758,Thu,Voice,44763Voice,10:45-11:00,Photo Voice,909.59,454.79,2.0,2.0,,,2.0,,,,896.74,,
7814,2022-07-21,2022,Jul,44758,Thu,OB,44763OB,11:00-11:15,OB Photo,489.38,489.38,1.0,,1.0,1.0,,489.38,482.22,10.01,479.37,,
7815,2022-07-21,2022,Jul,44758,Thu,Chat,44763Chat,11:00-11:15,Photo Chat,2242.1,560.53,4.0,4.0,,,4.0,,,,2235.9,,
7816,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,16:30-16:45,Photo Voice,1911.21,477.8,4.0,6.0,,,,,,,1876.04,2.0,
7817,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,15:30-15:45,Photo Chat,3336.64,476.66,7.0,7.0,,,4.0,,,,2886.76,,
7818,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,15:30-15:45,Photo Email Inbound,792.0,792.0,1.0,1.0,,,1.0,,,,792.0,,
7819,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,15:30-15:45,Photo Voice,1516.46,216.64,7.0,7.0,,,4.0,,,,1452.56,,
7820,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,15:45-16:00,Photo Chat,7732.41,1288.73,6.0,6.0,,,5.0,,,,6196.76,,
7821,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,15:45-16:00,Photo Voice,244.46,244.46,1.0,1.0,,,1.0,,,,234.46,,
7822,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,16:45-17:00,Photo Voice,2158.23,359.71,6.0,7.0,,,2.0,,,,2113.5,1.0,
7823,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,16:00-16:15,Photo Chat,2691.06,538.21,5.0,5.0,,,5.0,,,,2602.72,,
7824,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,16:00-16:15,Photo Voice,1911.63,477.91,4.0,4.0,,,1.0,,,,1884.74,,
7825,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,16:15-16:30,Photo Chat,2149.1,429.82,5.0,5.0,,,5.0,,,,2042.2,,
7826,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,16:30-16:45,OB Photo,958.34,479.17,2.0,,2.0,2.0,,958.34,962.25,,958.34,,
7827,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,16:30-16:45,Photo Chat,1362.86,340.72,4.0,4.0,,,,,,,1338.35,,
7828,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,16:30-16:45,Photo Email Inbound,354.78,177.39,2.0,2.0,,,2.0,,,,354.78,,
7829,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,16:45-17:00,Photo Chat,2801.86,560.37,5.0,6.0,,,,,,,2774.63,1.0,
7830,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,15:15-15:30,Photo Voice,1989.15,663.05,3.0,3.0,,,3.0,,,,1959.13,,
7831,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,16:00-16:15,OB Photo,245.98,245.98,1.0,,1.0,1.0,,245.98,247.87,,245.98,,
7832,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,16:15-16:30,Photo Voice,1949.46,974.73,2.0,2.0,,,2.0,,,,1935.79,,
7833,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,14:30-14:45,Photo Email Inbound,655.98,655.98,1.0,1.0,,,1.0,,,,655.98,,
7834,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,15:00-15:15,Photo Chat,2250.8,750.27,3.0,3.0,,,3.0,,,,2131.76,,
7835,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,13:45-14:00,OB Photo,326.74,81.68,4.0,,4.0,4.0,,326.74,333.23,,326.74,,
7836,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,13:45-14:00,Photo Chat,1132.55,377.52,3.0,3.0,,,3.0,,,,993.26,,
7837,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,17:00-17:15,Photo Chat,372.95,372.95,1.0,1.0,,,,,,,364.96,,
7838,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,13:45-14:00,Photo Voice,983.15,163.86,6.0,6.0,,,6.0,,,,923.13,,
7839,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,14:00-14:15,Photo Chat,3132.59,522.1,6.0,6.0,,,6.0,,,,2945.28,,
7840,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,14:00-14:15,Photo Email Inbound,465.98,465.98,1.0,1.0,,,1.0,,,,465.98,,
7841,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,14:00-14:15,Photo Voice,1197.15,299.29,4.0,4.0,,,4.0,,,,1164.83,,
7842,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,15:00-15:15,Photo Voice,686.51,171.63,4.0,4.0,,,4.0,,,,646.64,,
7843,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,14:15-14:30,Photo Chat,3392.41,565.4,6.0,6.0,,,6.0,,,,3244.65,,
7844,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,14:15-14:30,Photo Voice,523.14,523.14,1.0,1.0,,,1.0,,,,518.36,,
7845,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,14:30-14:45,Photo Chat,4636.99,579.62,8.0,8.0,,,4.0,,,,4363.29,,
7846,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,14:30-14:45,Photo Voice,2147.4,429.48,5.0,6.0,,,,,,,2111.16,1.0,
7847,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,14:45-15:00,OB Photo,1373.11,457.7,3.0,,3.0,3.0,,1373.11,1377.95,20.0,1353.11,,
7848,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,14:45-15:00,Photo Chat,902.31,451.15,2.0,2.0,,,2.0,,,,769.16,,
7849,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,14:45-15:00,Photo Voice,650.37,162.59,4.0,4.0,,,4.0,,,,610.37,,
7850,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,15:00-15:15,OB Photo,,,,,,1.0,,,2.03,,,,
7851,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,14:15-14:30,Photo Email Inbound,308.12,308.12,1.0,1.0,,,1.0,,,,308.12,,
7852,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,17:00-17:15,Photo Email Inbound,442.26,442.26,1.0,1.0,,,1.0,,,,442.26,,
7853,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,18:45-19:00,Photo Email Inbound,1240.47,1240.47,1.0,1.0,,,1.0,,,,1240.47,,
7854,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,17:15-17:30,Photo Email Inbound,144.68,144.68,1.0,1.0,,,1.0,,,,144.68,,
7855,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,19:00-19:15,Photo Voice,339.8,339.8,1.0,1.0,,,1.0,,,,329.8,,
7856,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,19:15-19:30,OB Photo,139.73,69.86,2.0,,2.0,2.0,,139.73,134.09,10.0,129.72,,
7857,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,19:15-19:30,Photo Email Inbound,1009.07,1009.07,1.0,1.0,,,1.0,,,,1009.07,,
7858,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,19:15-19:30,Photo Voice,159.82,159.82,1.0,1.0,,,1.0,,,,149.82,,
7859,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,19:30-19:45,Photo Voice,1476.7,492.23,3.0,3.0,,,,,,,1446.69,,
7860,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,19:45-20:00,OB Photo,38.49,38.49,1.0,,1.0,1.0,,38.49,68.34,2.74,35.75,,
7861,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,19:45-20:00,Photo Chat,1587.85,793.92,2.0,2.0,,,,,,,1572.52,,
7862,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,19:45-20:00,Photo Voice,524.84,262.42,2.0,2.0,,,1.0,,,,511.81,,
7863,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,20:00-20:15,Photo Email Inbound,1143.02,571.51,2.0,2.0,,,2.0,,,,1143.02,,
7864,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,20:30-20:45,Photo Email Inbound,308.96,308.96,1.0,1.0,,,1.0,,,,308.96,,
7865,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,20:30-20:45,Photo Voice,,,,,,,,,6.18,,,,
7866,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,21:15-21:30,Photo Email Inbound,984.22,984.22,1.0,1.0,,,,,,,984.22,,
7867,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,22:15-22:30,Photo Email Inbound,874.47,874.47,1.0,1.0,,,,,,,874.47,,
7868,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,13:30-13:45,Photo Voice,2344.3,586.08,4.0,4.0,,,4.0,,,,2317.27,,
7869,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,23:45-00:00,Photo Email Inbound,856.55,856.55,1.0,1.0,,,,,,,856.55,,
7870,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,19:00-19:15,Photo Chat,1539.06,513.02,3.0,3.0,,,3.0,,,,1406.13,,
7871,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,18:45-19:00,Photo Voice,852.24,426.12,2.0,2.0,,,2.0,,,,832.24,,
7872,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,18:45-19:00,Photo Chat,2820.99,564.2,5.0,5.0,,,3.0,,,,2771.74,,
7873,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,18:30-18:45,Photo Voice,2876.61,359.58,8.0,8.0,,,8.0,,,,2796.57,,
7874,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,17:15-17:30,Photo Voice,1707.07,284.51,6.0,6.0,,,6.0,,,,1657.38,,
7875,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,17:30-17:45,OB Photo,1092.21,1092.21,1.0,,1.0,1.0,,1092.21,1103.72,,1092.21,,
7876,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,17:30-17:45,Photo Chat,835.69,417.85,2.0,2.0,,,2.0,,,,826.57,,
7877,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,17:30-17:45,Photo Voice,1660.07,207.51,8.0,8.0,,,8.0,,,,1592.65,,
7878,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,17:45-18:00,Photo Chat,461.87,461.87,1.0,1.0,,,1.0,,,,436.99,,
7879,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,17:45-18:00,Photo Email Inbound,995.51,331.84,3.0,3.0,,,3.0,,,,995.51,,
7880,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,17:45-18:00,Photo Voice,1324.08,662.04,2.0,2.0,,,2.0,,,,1306.52,,
7881,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,17:00-17:15,Photo Voice,360.91,120.3,3.0,3.0,,,3.0,,,,332.86,,
7882,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,18:00-18:15,OB Photo,114.79,114.79,1.0,,1.0,1.0,,114.79,109.4,7.07,107.72,,
7883,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,18:00-18:15,Photo Voice,238.54,238.54,1.0,1.0,,,1.0,,,,228.53,,
7884,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,18:15-18:30,Photo Chat,1097.87,365.96,3.0,3.0,,,3.0,,,,1095.24,,
7885,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,18:15-18:30,Photo Email Inbound,261.04,261.04,1.0,1.0,,,1.0,,,,261.04,,
7886,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,18:15-18:30,Photo Voice,2948.94,421.28,7.0,7.0,,,7.0,,,,2878.91,,
7887,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,18:30-18:45,OB Photo,590.78,118.16,5.0,,5.0,6.0,,590.78,484.02,40.02,550.76,,
7888,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,18:30-18:45,Photo Chat,375.12,375.12,1.0,1.0,,,1.0,,,,357.78,,
7889,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,18:30-18:45,Photo Email Inbound,749.19,749.19,1.0,1.0,,,1.0,,,,749.19,,
7890,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,18:00-18:15,Photo Chat,2713.35,1356.67,2.0,2.0,,,2.0,,,,2709.08,,
7891,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,13:30-13:45,Photo Chat,357.05,357.05,1.0,1.0,,,1.0,,,,356.41,,
7892,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,19:00-19:15,Photo Email Inbound,476.19,476.19,1.0,1.0,,,1.0,,,,476.19,,
7893,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,13:15-13:30,Photo Voice,303.14,303.14,1.0,1.0,,,1.0,,,,293.12,,
7894,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,09:00-09:15,OB Photo,140.49,140.49,1.0,,1.0,1.0,,140.49,143.09,,140.49,,
7895,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,09:00-09:15,Photo Chat,3235.69,647.14,5.0,5.0,,,5.0,,,,3068.16,,
7896,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,09:00-09:15,Photo Email Inbound,323.11,323.11,1.0,1.0,,,1.0,,,,323.11,,
7897,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,09:00-09:15,Photo Voice,789.66,394.83,2.0,2.0,,,2.0,,,,776.67,,
7898,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,09:15-09:30,Photo Chat,881.39,293.8,3.0,3.0,,,3.0,,,,851.93,,
7899,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,09:15-09:30,Photo Email Inbound,369.2,369.2,1.0,1.0,,,1.0,,,,369.2,,
7900,2022-07-22,2022,Jul,44758,Fri,Voice,44764Voice,09:15-09:30,Photo Voice,3524.51,704.9,5.0,5.0,,,5.0,,,,3490.73,,
7901,2022-07-22,2022,Jul,44758,Fri,OB,44764OB,09:30-09:45,OB Photo,392.62,130.87,3.0,,3.0,3.0,,392.62,399.93,,392.62,,
7902,2022-07-22,2022,Jul,44758,Fri,Chat,44764Chat,09:30-09:45,Photo Chat,3429.54,685.91,5.0,5.0,,,5.0,,,,3366.18,,
7903,2022-07-22,2022,Jul,44758,Fri,Email,44764Email,09:30-09:45,Photo Email Inbound,1918.84,959.42,2.0,2.0,,,2.0,,,,1918.84,,
